ciudad,distrito,barrio,calle,precio_m2_distrito,precio_m2_barrio,precio_m2_calle
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle camarena,3.156603222679913,3.025687559354226,2.9279087912087913
Madrid,Latina,Aluche,Calle carlos domingo,3.156603222679913,3.025687559354226,2.344
Madrid,Latina,Aluche,Calle carlos domingo,3.156603222679913,3.025687559354226,2.344
Madrid,Latina,Aluche,Calle carlos domingo,3.156603222679913,3.025687559354226,2.344
Madrid,Latina,Aluche,Calle carlos domingo,3.156603222679913,3.025687559354226,2.344
Madrid,Latina,Aluche,Calle carlos domingo,3.156603222679913,3.025687559354226,2.344
Madrid,Latina,Aluche,Calle carlos domingo,3.156603222679913,3.025687559354226,2.344
Madrid,Latina,Aluche,Calle carlos domingo,3.156603222679913,3.025687559354226,2.344
Madrid,Latina,Aluche,Calle carlos domingo,3.156603222679913,3.025687559354226,2.344
Madrid,Latina,Aluche,Calle carlos domingo,3.156603222679913,3.025687559354226,2.344
Madrid,Latina,Aluche,Calle carlos domingo,3.156603222679913,3.025687559354226,2.344
Madrid,Latina,Aluche,Calle carlos domingo,3.156603222679913,3.025687559354226,2.344
Madrid,Latina,Aluche,Calle carlos domingo,3.156603222679913,3.025687559354226,2.344
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de camarena,3.156603222679913,3.025687559354226,2.9074050925925925
Madrid,Latina,Aluche,Calle de escalona,3.156603222679913,3.025687559354226,2.6056782334384856
Madrid,Latina,Aluche,Calle de escalona,3.156603222679913,3.025687559354226,2.6056782334384856
Madrid,Latina,Aluche,Calle de escalona,3.156603222679913,3.025687559354226,2.6056782334384856
Madrid,Latina,Aluche,Calle de escalona,3.156603222679913,3.025687559354226,2.6056782334384856
Madrid,Latina,Aluche,Calle de escalona,3.156603222679913,3.025687559354226,2.6056782334384856
Madrid,Latina,Aluche,Calle de escalona,3.156603222679913,3.025687559354226,2.6056782334384856
Madrid,Latina,Aluche,Calle de escalona,3.156603222679913,3.025687559354226,2.6056782334384856
Madrid,Latina,Aluche,Calle de escalona,3.156603222679913,3.025687559354226,2.6056782334384856
Madrid,Latina,Aluche,Calle de escalona,3.156603222679913,3.025687559354226,2.6056782334384856
Madrid,Latina,Aluche,Calle de escalona,3.156603222679913,3.025687559354226,2.6056782334384856
Madrid,Latina,Aluche,Calle de escalona,3.156603222679913,3.025687559354226,2.6056782334384856
Madrid,Latina,Aluche,Calle de escalona,3.156603222679913,3.025687559354226,2.6056782334384856
Madrid,Latina,Aluche,Calle de illescas,3.156603222679913,3.025687559354226,3.2949579831932776
Madrid,Latina,Aluche,Calle de illescas,3.156603222679913,3.025687559354226,3.2949579831932776
Madrid,Latina,Aluche,Calle de illescas,3.156603222679913,3.025687559354226,3.2949579831932776
Madrid,Latina,Aluche,Calle de illescas,3.156603222679913,3.025687559354226,3.2949579831932776
Madrid,Latina,Aluche,Calle de illescas,3.156603222679913,3.025687559354226,3.2949579831932776
Madrid,Latina,Aluche,Calle de illescas,3.156603222679913,3.025687559354226,3.2949579831932776
Madrid,Latina,Aluche,Calle de illescas,3.156603222679913,3.025687559354226,3.2949579831932776
Madrid,Latina,Aluche,Calle de illescas,3.156603222679913,3.025687559354226,3.2949579831932776
Madrid,Latina,Aluche,Calle de illescas,3.156603222679913,3.025687559354226,3.2949579831932776
Madrid,Latina,Aluche,Calle de león v de armenia,3.156603222679913,3.025687559354226,3.0462962962962963
Madrid,Latina,Aluche,Calle de león v de armenia,3.156603222679913,3.025687559354226,3.0462962962962963
Madrid,Latina,Aluche,Calle de león v de armenia,3.156603222679913,3.025687559354226,3.0462962962962963
Madrid,Latina,Aluche,Calle de león v de armenia,3.156603222679913,3.025687559354226,3.0462962962962963
Madrid,Latina,Aluche,Calle de león v de armenia,3.156603222679913,3.025687559354226,3.0462962962962963
Madrid,Latina,Aluche,Calle de león v de armenia,3.156603222679913,3.025687559354226,3.0462962962962963
Madrid,Latina,Aluche,Calle de los yébenes,3.156603222679913,3.025687559354226,3.0
Madrid,Latina,Aluche,Calle de los yébenes,3.156603222679913,3.025687559354226,3.0
Madrid,Latina,Aluche,Calle de los yébenes,3.156603222679913,3.025687559354226,3.0
Madrid,Latina,Aluche,Calle de los yébenes,3.156603222679913,3.025687559354226,3.0
Madrid,Latina,Aluche,Calle de los yébenes,3.156603222679913,3.025687559354226,3.0
Madrid,Latina,Aluche,Calle de los yébenes,3.156603222679913,3.025687559354226,3.0
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de maqueda,3.156603222679913,3.025687559354226,3.3501133786848074
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de ocaña,3.156603222679913,3.025687559354226,2.9022140221402215
Madrid,Latina,Aluche,Calle de quero,3.156603222679913,3.025687559354226,3.0108882521489972
Madrid,Latina,Aluche,Calle de quero,3.156603222679913,3.025687559354226,3.0108882521489972
Madrid,Latina,Aluche,Calle de quero,3.156603222679913,3.025687559354226,3.0108882521489972
Madrid,Latina,Aluche,Calle de quero,3.156603222679913,3.025687559354226,3.0108882521489972
Madrid,Latina,Aluche,Calle de quero,3.156603222679913,3.025687559354226,3.0108882521489972
Madrid,Latina,Aluche,Calle de quero,3.156603222679913,3.025687559354226,3.0108882521489972
Madrid,Latina,Aluche,Calle de quero,3.156603222679913,3.025687559354226,3.0108882521489972
Madrid,Latina,Aluche,Calle de quero,3.156603222679913,3.025687559354226,3.0108882521489972
Madrid,Latina,Aluche,Calle de quero,3.156603222679913,3.025687559354226,3.0108882521489972
Madrid,Latina,Aluche,Calle de quero,3.156603222679913,3.025687559354226,3.0108882521489972
Madrid,Latina,Aluche,Calle de quero,3.156603222679913,3.025687559354226,3.0108882521489972
Madrid,Latina,Aluche,Calle de quero,3.156603222679913,3.025687559354226,3.0108882521489972
Madrid,Latina,Aluche,Calle de quero,3.156603222679913,3.025687559354226,3.0108882521489972
Madrid,Latina,Aluche,Calle de quero,3.156603222679913,3.025687559354226,3.0108882521489972
Madrid,Latina,Aluche,Calle de quero,3.156603222679913,3.025687559354226,3.0108882521489972
Madrid,Latina,Aluche,Calle de seseña,3.156603222679913,3.025687559354226,1.8506493506493507
Madrid,Latina,Aluche,Calle de seseña,3.156603222679913,3.025687559354226,1.8506493506493507
Madrid,Latina,Aluche,Calle de seseña,3.156603222679913,3.025687559354226,1.8506493506493507
Madrid,Latina,Aluche,Calle de seseña,3.156603222679913,3.025687559354226,1.8506493506493507
Madrid,Latina,Aluche,Calle de seseña,3.156603222679913,3.025687559354226,1.8506493506493507
Madrid,Latina,Aluche,Calle de seseña,3.156603222679913,3.025687559354226,1.8506493506493507
Madrid,Latina,Aluche,Calle de tembleque,3.156603222679913,3.025687559354226,4.338709677419355
Madrid,Latina,Aluche,Calle de tembleque,3.156603222679913,3.025687559354226,4.338709677419355
Madrid,Latina,Aluche,Calle de tembleque,3.156603222679913,3.025687559354226,4.338709677419355
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle de valmojado,3.156603222679913,3.025687559354226,3.5071138790035588
Madrid,Latina,Aluche,Calle del petirrojo,3.156603222679913,3.025687559354226,2.6470588235294117
Madrid,Latina,Aluche,Calle del petirrojo,3.156603222679913,3.025687559354226,2.6470588235294117
Madrid,Latina,Aluche,Calle del petirrojo,3.156603222679913,3.025687559354226,2.6470588235294117
Madrid,Latina,Aluche,Calle josé maurelo,3.156603222679913,3.025687559354226,3.5
Madrid,Latina,Aluche,Calle josé maurelo,3.156603222679913,3.025687559354226,3.5
Madrid,Latina,Aluche,Calle josé maurelo,3.156603222679913,3.025687559354226,3.5
Madrid,Latina,Aluche,Calle josé maurelo,3.156603222679913,3.025687559354226,3.5
Madrid,Latina,Aluche,Calle josé maurelo,3.156603222679913,3.025687559354226,3.5
Madrid,Latina,Aluche,Calle josé maurelo,3.156603222679913,3.025687559354226,3.5
Madrid,Latina,Aluche,Calle marcelino castillo,3.156603222679913,3.025687559354226,2.235632183908046
Madrid,Latina,Aluche,Calle marcelino castillo,3.156603222679913,3.025687559354226,2.235632183908046
Madrid,Latina,Aluche,Calle marcelino castillo,3.156603222679913,3.025687559354226,2.235632183908046
Madrid,Latina,Aluche,Calle marcelino castillo,3.156603222679913,3.025687559354226,2.235632183908046
Madrid,Latina,Aluche,Calle marcelino castillo,3.156603222679913,3.025687559354226,2.235632183908046
Madrid,Latina,Aluche,Calle marcelino castillo,3.156603222679913,3.025687559354226,2.235632183908046
Madrid,Latina,Aluche,Calle picaza,3.156603222679913,3.025687559354226,2.719298245614035
Madrid,Latina,Aluche,Calle picaza,3.156603222679913,3.025687559354226,2.719298245614035
Madrid,Latina,Aluche,Calle picaza,3.156603222679913,3.025687559354226,2.719298245614035
Madrid,Latina,Aluche,Calle picaza,3.156603222679913,3.025687559354226,2.719298245614035
Madrid,Latina,Aluche,Calle picaza,3.156603222679913,3.025687559354226,2.719298245614035
Madrid,Latina,Aluche,Calle picaza,3.156603222679913,3.025687559354226,2.719298245614035
Madrid,Latina,Aluche,Calle san robustiano,3.156603222679913,3.025687559354226,1.6185567010309279
Madrid,Latina,Aluche,Calle san robustiano,3.156603222679913,3.025687559354226,1.6185567010309279
Madrid,Latina,Aluche,Calle san robustiano,3.156603222679913,3.025687559354226,1.6185567010309279
Madrid,Latina,Aluche,Paseo de extremadura,3.156603222679913,3.025687559354226,4.139488409272581
Madrid,Latina,Aluche,Paseo de extremadura,3.156603222679913,3.025687559354226,4.139488409272581
Madrid,Latina,Aluche,Paseo de extremadura,3.156603222679913,3.025687559354226,4.139488409272581
Madrid,Latina,Aluche,Via carpetana,3.156603222679913,3.025687559354226,3.5053050397877983
Madrid,Latina,Aluche,Via carpetana,3.156603222679913,3.025687559354226,3.5053050397877983
Madrid,Latina,Aluche,Via carpetana,3.156603222679913,3.025687559354226,3.5053050397877983
Madrid,Latina,Aluche,Via carpetana,3.156603222679913,3.025687559354226,3.5053050397877983
Madrid,Latina,Aluche,Via carpetana,3.156603222679913,3.025687559354226,3.5053050397877983
Madrid,Latina,Aluche,Via carpetana,3.156603222679913,3.025687559354226,3.5053050397877983
Madrid,Latina,Latina,Águilas,3.156603222679913,3.1475183867141165,3.212121212121212
Madrid,Latina,Latina,Águilas,3.156603222679913,3.1475183867141165,3.212121212121212
Madrid,Latina,Latina,Águilas,3.156603222679913,3.1475183867141165,3.212121212121212
Madrid,Latina,Latina,Águilas,3.156603222679913,3.1475183867141165,3.212121212121212
Madrid,Latina,Latina,Águilas,3.156603222679913,3.1475183867141165,3.212121212121212
Madrid,Latina,Latina,Águilas,3.156603222679913,3.1475183867141165,3.212121212121212
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Aluche,3.156603222679913,3.1475183867141165,3.0429479034307496
Madrid,Latina,Latina,Lucero,3.156603222679913,3.1475183867141165,3.0070588235294116
Madrid,Latina,Latina,Lucero,3.156603222679913,3.1475183867141165,3.0070588235294116
Madrid,Latina,Latina,Lucero,3.156603222679913,3.1475183867141165,3.0070588235294116
Madrid,Latina,Latina,Lucero,3.156603222679913,3.1475183867141165,3.0070588235294116
Madrid,Latina,Latina,Puerta del ángel,3.156603222679913,3.1475183867141165,3.4415310492505355
Madrid,Latina,Latina,Puerta del ángel,3.156603222679913,3.1475183867141165,3.4415310492505355
Madrid,Latina,Latina,Puerta del ángel,3.156603222679913,3.1475183867141165,3.4415310492505355
Madrid,Latina,Latina,Puerta del ángel,3.156603222679913,3.1475183867141165,3.4415310492505355
Madrid,Latina,Latina,Puerta del ángel,3.156603222679913,3.1475183867141165,3.4415310492505355
Madrid,Latina,Latina,Puerta del ángel,3.156603222679913,3.1475183867141165,3.4415310492505355
Madrid,Latina,Latina,Puerta del ángel,3.156603222679913,3.1475183867141165,3.4415310492505355
Madrid,Latina,Latina,Puerta del ángel,3.156603222679913,3.1475183867141165,3.4415310492505355
Madrid,Latina,Latina,Puerta del ángel,3.156603222679913,3.1475183867141165,3.4415310492505355
Madrid,Latina,Latina,Puerta del ángel,3.156603222679913,3.1475183867141165,3.4415310492505355
Madrid,Latina,Lucero,Calle almazán,3.156603222679913,3.116722408026756,1.4253731343283582
Madrid,Latina,Lucero,Calle carlina,3.156603222679913,3.116722408026756,4.022988505747127
Madrid,Latina,Lucero,Calle cayetano pando,3.156603222679913,3.116722408026756,4.390243902439024
Madrid,Latina,Lucero,Calle coria,3.156603222679913,3.116722408026756,2.9
Madrid,Latina,Lucero,Calle de cullera,3.156603222679913,3.116722408026756,1.7361111111111112
Madrid,Latina,Lucero,Calle de la huerta de castañeda,3.156603222679913,3.116722408026756,4.303921568627451
Madrid,Latina,Lucero,Calle de rueza,3.156603222679913,3.116722408026756,3.6904761904761902
Madrid,Latina,Lucero,Calle de san juan de mata,3.156603222679913,3.116722408026756,1.3864583333333333
Madrid,Latina,Lucero,Calle de villamanín,3.156603222679913,3.116722408026756,3.2608695652173916
Madrid,Latina,Lucero,Calle de villasandino,3.156603222679913,3.116722408026756,3.418918918918919
Madrid,Latina,Lucero,Calle de villasandino,3.156603222679913,3.116722408026756,3.418918918918919
Madrid,Latina,Lucero,Calle pascual rodríguez,3.156603222679913,3.116722408026756,3.693548387096774
Madrid,Latina,Lucero,Calle villamanin,3.156603222679913,3.116722408026756,4.5
Madrid,Latina,Lucero,Paseo de extremadura,3.156603222679913,3.116722408026756,4.139488409272581
Madrid,Latina,Puerta del Ángel,Avenida de los apóstoles,3.156603222679913,3.588746395716051,3.2857142857142856
Madrid,Latina,Puerta del Ángel,Avenida de portugal,3.156603222679913,3.588746395716051,3.276265270506108
Madrid,Latina,Puerta del Ángel,Avenida de portugal,3.156603222679913,3.588746395716051,3.276265270506108
Madrid,Latina,Puerta del Ángel,Avenida de portugal,3.156603222679913,3.588746395716051,3.276265270506108
Madrid,Latina,Puerta del Ángel,Calle de ampelido,3.156603222679913,3.588746395716051,3.4944444444444445
Madrid,Latina,Puerta del Ángel,Calle de ampelido,3.156603222679913,3.588746395716051,3.4944444444444445
Madrid,Latina,Puerta del Ángel,Calle de antillón,3.156603222679913,3.588746395716051,4.5
Madrid,Latina,Puerta del Ángel,Calle de antonio zamora,3.156603222679913,3.588746395716051,4.459459459459459
Madrid,Latina,Puerta del Ángel,Calle de aramis,3.156603222679913,3.588746395716051,3.5443037974683542
Madrid,Latina,Puerta del Ángel,Calle de athos,3.156603222679913,3.588746395716051,1.5837837837837838
Madrid,Latina,Puerta del Ángel,Calle de athos,3.156603222679913,3.588746395716051,1.5837837837837838
Madrid,Latina,Puerta del Ángel,Calle de athos,3.156603222679913,3.588746395716051,1.5837837837837838
Madrid,Latina,Puerta del Ángel,Calle de barrionuevo,3.156603222679913,3.588746395716051,4.468085106382978
Madrid,Latina,Puerta del Ángel,Calle de caramuel,3.156603222679913,3.588746395716051,4.683673469387755
Madrid,Latina,Puerta del Ángel,Calle de caramuel,3.156603222679913,3.588746395716051,4.683673469387755
Madrid,Latina,Puerta del Ángel,Calle de caramuel,3.156603222679913,3.588746395716051,4.683673469387755
Madrid,Latina,Puerta del Ángel,Calle de clemente fernández,3.156603222679913,3.588746395716051,3.4615384615384612
Madrid,Latina,Puerta del Ángel,Calle de doña berenguela,3.156603222679913,3.588746395716051,3.4958333333333336
Madrid,Latina,Puerta del Ángel,Calle de doña berenguela,3.156603222679913,3.588746395716051,3.4958333333333336
Madrid,Latina,Puerta del Ángel,Calle de doña berenguela,3.156603222679913,3.588746395716051,3.4958333333333336
Madrid,Latina,Puerta del Ángel,Calle de doña berenguela,3.156603222679913,3.588746395716051,3.4958333333333336
Madrid,Latina,Puerta del Ángel,Calle de federico mayo,3.156603222679913,3.588746395716051,2.8125
Madrid,Latina,Puerta del Ángel,Calle de fidias,3.156603222679913,3.588746395716051,5.697674418604651
Madrid,Latina,Puerta del Ángel,Calle de josé maría del boto,3.156603222679913,3.588746395716051,3.3910714285714283
Madrid,Latina,Puerta del Ángel,Calle de juan tornero,3.156603222679913,3.588746395716051,4.0
Madrid,Latina,Puerta del Ángel,Calle de la grandeza española,3.156603222679913,3.588746395716051,4.424870466321244
Madrid,Latina,Puerta del Ángel,Calle de la grandeza española,3.156603222679913,3.588746395716051,4.424870466321244
